feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
0.9523359991420847,0.6195626290773808,0.7488608898819149,0.6176684873016254,0.31954098974205347,0.7897154708533176,0.07193805154607384,0.30652375688818984,0.1930819852243429,0.5185874992702885,0.5162804147980251,0.8604917395440804,0.5462021570779431,0.7073077917373088,0.3219090871752292,0.8130195245382629,0.09067477202827831,-0.06569509694050486,0.656302857062664,0.9243265215975263,1
0.059508803705374286,0.4416768892584036,0.2091353363420757,0.8411225786520267,0.5568925220175102,0.583558361485867,0.7647904330510722,0.1904557596328002,0.5016362851606558,0.08471946889729393,0.23309069741702776,0.4276609752798831,0.7977999223430735,0.5951534986214592,0.46228940588418777,0.7300305113113351,0.4059263722108444,1.0199090039805914,0.3585681196390449,0.5056792515542393,2
0.5710474681757312,0.012852087264244395,0.5655619825070758,0.2715590603787201,0.7697605041072991,0.4049641493406537,0.09095618468908027,0.5473454841388918,0.830869047658056,0.3773467661103505,0.5616421560223471,0.1164924002799385,0.5730705861301213,0.27777844189252654,0.19251607824756312,0.41704500744718725,0.9956182857165213,0.15561175548133327,0.5949289582767614,0.4887898301518424,2
0.8425537603972508,0.08556154393870807,0.16403287340269904,0.6292676305940124,0.8367976414998737,0.29265274654447915,0.1955795195573662,-0.0465701529508227,0.5061077904665992,0.5073000116481116,0.493085036374208,0.7837725865127362,0.3726189948652842,0.2903984237567166,0.7346338238348534,0.10680129370376655,0.4889520142549054,-0.08503601227094312,0.7732265002421066,0.6048600966341259,0
0.5356675235599191,0.11723527850857506,0.04639523827947637,0.7643015310252329,0.569262653887874,0.49298501741380774,0.17662912283624385,0.1412120508717853,0.25160307408511795,0.7574004381383854,0.9892001944866026,0.3861687360476756,1.1209432361200955,0.845535936492733,0.4773233227050968,0.897641789657957,0.29112982849103614,0.2422275989128843,0.3718313216529899,0.48175458358760664,1
0.3842153518633989,0.5791662940182822,0.5146845582079148,0.4606553996143626,0.5217705978961175,0.3016191778305664,0.5900236553201761,0.3938614214105063,0.9492081472743843,0.36007767189470014,0.8958074806305658,0.19302328966295523,0.6083002375827904,0.00044272436434145135,0.4954495882101929,0.6761063901095515,0.7586638564785979,0.496866532797336,0.5670403468772339,0.619157873166095,1
0.036983472286570125,0.8056835394307221,0.9191516926404689,0.15216741823336938,0.547622538027602,0.48946682603407476,0.9063826454739496,0.5920860366722089,0.7291925036059926,0.6492101175227132,0.636448208999974,0.5528369663496742,0.8818094471061627,-0.000311322567607325,0.6263249885525766,0.5403680766887862,0.037874230937086355,0.799357299962315,0.2719050823484002,0.08360181181255229,1
0.3033776804790159,0.35259259199469567,0.446887523807856,0.833451318604443,0.32784085692102616,0.7871870821036329,0.3614203651363887,0.34401247054348233,0.9450123874858182,0.4277089674289103,0.8657151755542086,0.3250419365145559,0.6703652171332267,0.5650943104799263,0.9005783374412738,0.23611076252141255,-0.10225775675372406,0.15374065652379731,0.8662761352597149,0.5618137168560322,1
0.6004717597613607,0.7071978409109492,0.34469075068796834,-0.03243611011791558,0.33047764144201836,0.7233205330817627,0.5351862419670955,0.5536205201965831,0.9142645402140721,0.5216842400073599,0.4367106871067521,0.6302185850762546,0.33041402227836586,0.823675369877176,0.6980417262745088,0.4810753936505985,0.11364202101830372,0.04293262265301638,0.08378384654052064,0.9171068754766293,1
0.759964674523964,0.7612021201818421,1.0497721834788982,0.24239359516004066,0.5900698550167007,0.4839854166124358,0.33877433208868446,0.9472452834155358,0.8083602302132595,0.17816511996568382,0.5949735203681759,0.025405049885994457,0.23969856850107196,1.028903717433926,0.9050724085040206,0.9308325663868141,0.8627312712671357,-0.012910002027539079,0.5655729265056062,0.19385090479975786,0
0.227520654568127,0.3092863454906282,0.1589307028454679,1.1330193923741954,0.6199401305469674,0.5235504300962593,0.3664666605955872,0.4439653267719019,0.2632297986796551,0.8098621891789848,0.439669518463215,0.48074846007761374,0.9944660804060701,0.4949376870532727,0.6120210644146701,0.8901659628225841,0.19914913072863014,0.7129158924788064,0.6151753064090268,0.707459435309481,0
0.2509222053984315,1.03582646683029,0.03073943199067193,0.5967094144883176,0.32857588451820313,0.01875462736243752,0.2206710471621824,0.24537178623202982,0.2821239657183374,0.6405422506409901,0.45497510472446545,0.2320042309639378,-0.17891961582532961,0.538514064494974,0.03726394745849973,0.08239313894223238,-0.09373387165443414,-0.14739346936903158,0.548836077835148,0.9235037116486015,1
1.0968476193437198,1.028320853203866,0.7307931734328478,-0.03861401424965022,0.9310297698167884,0.6071214027646776,0.6283609924199388,1.2660467456724063,0.6887546921187935,0.08613904105920638,0.4134951249906722,0.12205702496038688,0.7514629143485714,0.1134060800817749,0.4112572926609276,-0.03124775940015726,0.6690969176744398,0.4193281976284358,0.27288743444416097,0.7806073142079745,4
0.57760448961376,0.7919121983257243,0.29384655539420373,0.8368413183799246,0.9196245599203997,0.35486729447930576,0.210810463701027,0.6006904247852519,0.20059708323018738,0.7533590797901502,0.13925423164069986,0.8774705417186908,0.03980540362947772,0.48362686519733983,0.9562788895058845,0.6220610128966965,0.6095970628596578,0.9556029640876056,0.6237226629369776,0.8989885468715694,0
0.6464955279785388,0.5113745135345997,0.04863651589099135,0.47253117283920976,-0.00392593342138399,0.5713682611911379,0.8213102877234791,-0.1281696614663051,0.7900937884702353,-0.014425982045416286,0.7960224814072133,0.5704656681564917,0.8919449290578885,0.8516966317248416,0.22432629381765407,0.09490421430427554,0.3266179172113737,0.57036736981499,0.05168082405714993,0.4626304105373127,3
0.33920308701969815,0.30865970408438537,0.44039553074472426,0.7400116127599449,0.5583299946565856,0.05787916740270589,0.7410556910718386,0.1853146581193897,0.3376286560374542,0.832621340576358,0.09200920172819382,0.3808895360801092,0.3330229506072079,0.6035634482161476,0.6307807764765456,0.47763362220098765,0.9720964651834965,0.7757287781679674,0.053194390689814755,0.6677018330871055,3
0.16584098166256023,0.22103451237393124,0.578229614346194,0.12968149463780757,0.2705294427546396,0.6950169887714287,0.12311372695841076,0.8611412997804644,0.20398583360807127,0.15231815336148857,0.3623562519924749,0.2988231783143307,0.24161992406053906,0.289299399591247,0.4877983823015366,0.27457918275582777,0.13363612157312793,0.273795283099812,0.5705326234146709,0.8432687286634902,4
0.8903782781531548,0.8321826122665708,0.6338508352677651,0.5902374931294226,0.042844043879167355,0.863244215392119,0.36365608328559446,0.7213876256272337,0.6888836252031247,0.7209143273186738,0.1041726709367527,0.6666387492342678,0.0310968563674503,1.0288812129422276,0.4846770197353901,0.6545684444684651,0.2033659858084572,0.029238370061257735,0.917160795638457,0.7521105738354118,3
0.08320989103885969,-0.20955680500960971,0.6751420179022743,0.7847675556913801,0.9486584167916287,0.08834070578033362,0.9573645541008595,0.7015252712281591,0.0342370132623753,0.9060731141766024,0.010530879224980208,0.46541689082417304,0.32525748162563745,0.08505018135320284,0.8504764573075063,0.37982792366643514,0.9942522620001032,0.7965766273462086,0.28293115055708623,0.7938792488221929,1
0.586184911996539,0.8324695086000953,0.4620213892622307,0.06750243543134862,0.7269990108874298,0.39998107330463767,0.4509868516316305,0.8297175937541412,0.20539353056232507,0.8514765878696897,0.7683103241460216,0.06670932009025446,-0.0824281236439412,0.04527087274660967,0.4979078559374785,0.16989306769090085,0.5684070976427122,0.8784795275503341,0.8821869060177124,0.290245056262972,3
0.18962675198891096,0.6563913283530982,1.0287125492133231,0.3698378088851259,-0.0700634298278989,0.6714200170118916,0.29545713984152233,0.3224612900248258,0.18951348914343735,0.6975495583917928,0.8393051448547937,0.7064471834893561,0.055421296981115864,0.13176919876890622,0.0742974631364881,0.6447573282143289,0.38151677651528526,0.31856121307607155,0.234204528660527,0.32631815444460693,2
0.9753705785949026,0.7602640589260435,0.3477007871642577,0.21579795333951776,0.7471420344907975,0.4068817838303463,0.7669677789412881,0.17808562609423317,-0.10645908341497823,0.8802718188803974,1.1372972331174722,0.4705186026012443,0.8325400278499443,0.49419904913647245,0.1584097842509123,0.9949439887121665,0.5785101692530304,0.7011375692920937,-0.021735307717602806,0.4220404347464768,3
0.4670783986948457,0.1111944008825706,0.4857360988419796,0.2181664779750236,0.9644469189606639,0.042502430322701366,0.7796636828389527,0.2890194651714886,0.8508576436048695,0.6461717739155766,0.8542392749651759,0.6719023292796616,0.6830648557058905,0.4466639613550098,0.8381892105850425,0.14749864694130993,0.4857328197853908,0.452591860809004,0.3696364279196134,0.1910189522345411,0
0.7966265327231905,0.4505840901241335,0.6405617319930211,0.45243052352769414,0.1680967563883982,0.5053269102691679,0.5532875929235658,0.5598397816149787,1.0172247771954748,0.164499564579332,0.33280861995134187,0.42117643173023156,0.6227115953175026,0.14119596697198433,0.011854740420456464,0.13827445738480076,0.9460127854752901,0.2187522326468916,0.3953305738877173,0.9563575113072127,0
1.0324122374906484,0.6483012367818815,0.8507691050141752,0.30487622571548856,0.7222253225887691,0.5021468670682897,0.029197232210509308,0.5719811245315181,0.8757361847017784,0.13650044534763311,1.0446850988941097,-0.17765790200257894,0.5611914170030674,0.10592131948503397,0.9118497706917932,0.16665842841627498,0.3696010695816858,-0.1336158050071805,0.5785987257839929,0.2101492985493455,0
0.2203358045025688,0.8697521065798905,-0.07616718349863721,0.29425070379518364,0.2741662321919153,0.8135663096475929,0.33856709808347984,0.028454397750418928,0.3936288033597074,0.17940739595138322,0.18656699669377275,0.5615508351548673,0.38640174084677087,0.8250894468790984,0.910680961747204,0.46204779240987787,1.1323021785401892,0.36939867689779604,0.8625093511830281,0.6979594119875329,1
0.3358502940290603,0.9317329894515041,0.1919374336835585,0.848563580871009,0.47648969492724325,1.0253986145854999,0.6618335287079035,1.104025750041199,0.4218480226584225,0.7068519060384421,0.4920078168217535,0.05617697044416997,0.4046169775705538,0.7804591226655956,0.714478531693138,0.6441893414083095,0.06999782732410507,0.2892068700073645,0.10546903883426537,0.34694296402075797,2
0.37339757050612843,0.42740645010435774,0.3399592094647975,0.6837862345724028,0.2306621907918679,0.4463371218168584,0.6904673257389395,0.633615579322527,0.469457939201491,0.7345411186403012,0.6322542550939529,0.4386408946270099,0.05126868094876309,0.8381607015637147,0.8910713602616023,0.1431786561707472,0.030312914457779658,0.13612163205677652,0.3067683551862571,0.2935648009556705,3
0.4300524574698121,1.2909933773023843,0.8489910068798092,0.5066832537616506,0.1122915520328944,0.5101554312935594,0.7447604127911276,0.1638827485256801,1.0646686244251093,0.24964648984675272,0.6026178827595732,0.6134668095567339,0.5857948225150766,0.2823998318897298,0.34882291919613617,0.6511369351674576,0.5837297547413972,0.8999428755184048,0.3410442963303663,0.1863711685749045,4
0.20753806290532123,-0.028037768197914217,0.7415529475291174,0.7083845722752468,0.6442875020825237,0.9721978388744325,0.9565931781858484,0.8410637440076328,0.7808654102948182,0.899419054593449,0.311088716960116,0.22401331571367555,0.2424413752194784,0.6098017156964483,0.094377248834725,0.4298851073530999,0.45923487141437125,0.7966226687167579,0.1480990713454164,-0.03173485439195389,1
0.8952892709511976,0.1603068299997089,0.02408738676023106,0.659687435485162,0.7955163114470156,0.7688658127652734,0.0073388355837688615,0.3068335846195961,0.7898633582726344,0.5832252742009322,0.8316104924382784,0.6793034728072879,0.5369323250097607,0.36381114861874164,0.22294944410152784,0.10788881020960862,0.9568841074272427,0.6488803514035291,0.2980671707848482,0.30033367687945023,0
0.4356140360520032,0.18398205071917131,0.6395758752198549,0.4036269590727526,0.2072948015161347,0.5313656811386984,0.9495078673187075,0.8900305118313784,0.5320128284610082,0.5943934121247073,0.47569299325173703,0.7653988260870556,0.010466609604816601,0.42425714453482866,0.40730162743427545,0.5523746585066804,0.9510037369657903,0.6463741096953853,1.1598309891017256,0.62176586306194,3
0.13501943054878837,0.5558120508946136,0.46524358926936327,0.45823025034247267,0.4884864763288464,-0.11178083443339015,-0.09397523205019126,0.7256674973814347,0.5369944026613047,0.9479572856995028,0.5945646291887751,0.05276284271100901,-0.13795081888265798,0.7864166071031181,0.192962504041569,0.8800221136447761,0.26685861877760914,0.5459761966291681,0.2647476971673338,0.3725869734055509,1
0.5620720069442798,0.09875897189615164,0.5563757859108984,0.9916250483478116,0.4846089131711637,0.49280512702474855,0.5055348592893938,0.6035196611556282,0.7316594979325098,0.794318538976532,0.6674897329164026,0.24013982011790883,-0.2532279292918604,0.9833116920347977,0.41328165077700635,0.7163113219065065,0.28138331121094773,-0.11073873317281407,0.20174113939529384,0.47790066267443,3
-0.11850182349929184,0.7660626320247315,0.12412693795507625,0.7225181210900504,0.2115330993340902,0.5847519892431563,0.7076468474467092,0.7385494736885079,0.23496753228424044,0.39986743785358037,0.6896337471347131,0.7702928907760582,0.6564690354246407,0.3788361974104841,0.4597731322186258,0.8768387449894288,0.6912100340841761,0.23002571069351294,0.41741133989754486,0.2198921673629015,0
0.7200926698268688,0.7747076555535074,0.13387063422104656,0.09098877345738429,0.6710589657491516,0.17193587542215866,0.9140824399656811,0.24108013950110452,0.24332040770109528,0.6333257558853349,0.41691611419357744,0.08457560684101004,0.23281654562849124,0.8388165502984191,0.05519492705436725,0.9692065377145312,0.603703689204591,0.5203123705577147,0.7821250212388006,0.8265023216674955,4
0.7880482779881259,0.5591717299438768,0.3284638201149413,0.811464446470206,0.48368590503033976,1.0407786612276253,0.8676015262392309,0.808541195126394,0.21293368472750485,-0.007939916877562889,0.8405744422893171,0.009091344517283169,0.7235919440708779,0.02292168535677734,0.14975408001961588,-0.017834850612394502,0.18260361954680093,0.5342953741924256,0.5405489746173223,0.1911227595988392,0
0.12244940429123949,0.5807630442247457,0.6199800984588224,-0.188699594615972,0.14540859619354754,0.4747102103506266,0.8516667005751541,0.6065279795378274,0.3714566400343854,0.4443968810211833,0.646106614413055,1.0331559731761064,0.3853600830686827,0.835769227526139,0.7644067704208355,0.1690317439047339,0.5237357566576969,0.6775697231230777,-0.13479486707368474,0.9552019662488753,0
0.8532501537883098,0.6604865662467434,0.8558331987549359,0.15395452986711303,0.03925483423117053,0.2718065247305,0.17272383272597436,0.3137204862192937,0.6681889077984522,0.630335655396596,0.0036551767614661813,1.0399828778707627,0.019697990376335323,0.794522194191754,0.18762074401606027,0.8552673567986406,0.9265259714211357,0.07462391534631659,0.5623646117034395,0.4087918753313189,1
0.656637897493315,0.20412861828874945,0.444277621192105,0.24186186322042308,0.7006822171636291,0.6615516748604284,0.903235837310864,1.0300924550946182,0.5584727652194152,0.16910840688729628,0.7031447663252298,0.2736533336900491,0.06658743977840884,0.7621926972649626,0.5180134737474191,-0.028418965375321993,0.6481608291240544,0.9417228607742657,0.4815209589345515,0.6727559024122651,3
0.12101049271939865,0.18786714511848984,0.38034410017081405,0.3210093246924003,0.06674203489829096,0.1980539161952385,0.8196240870096744,0.3355547588818963,0.566244201054801,0.8973020066084848,1.069119527789748,0.3283566308348073,0.14329007792898774,0.6806908674069049,0.42593304446035984,0.8578124651714822,0.7564961471775349,0.8017101596154348,0.4007882044368919,0.3207970877452577,0
0.6173548788182872,0.2574828702530463,0.3236735718768141,-0.02478350359013253,0.1800779539513461,0.5685867595191767,1.0366963534848461,0.7826022323721369,-0.007417191812884971,0.12827437242355158,0.2500393147462714,0.6166536492202399,0.22920917463394347,0.520133642420137,0.9663213536114272,0.41849917177178175,0.23374772586871487,0.44942601766743806,0.4479362111348868,0.6902635707423956,2
0.6784273710965343,0.44219875697822303,-0.0729825434667501,0.49254116507039397,-0.17484774337010042,0.8793605637947384,0.9594001686224175,0.4528708140040871,0.6242981110977027,0.4579378114241212,0.4226552516875371,0.3244572088839239,0.8074046561440372,0.8179045826880623,0.4663243823255717,0.4123320466884083,0.1043772842326011,0.5177008626416895,0.06927668331718956,0.3889590767366786,1
0.7149703042798906,0.5764625324663073,0.5084721479414629,0.8067543132514984,0.24212664180266222,0.332093867755969,0.19913572022400053,0.41008980598020944,0.39793328982900167,0.1314414081860535,0.5455403716912632,0.11042999243385947,0.7733083726535913,-0.14840069255975832,0.6112926535078368,0.2026015094405405,0.9552625371285646,0.0185167899995078,0.25359433944616816,0.5367440886887194,3
0.5578731988653368,0.9236030857508741,0.790813964741574,-0.031530231111599694,0.18671033282840907,1.0466948747457319,1.091402439532699,0.10944009539060309,0.21783957462149783,1.0133663489267133,0.9269590676771421,0.37524271948247684,1.0207760653746163,0.46753096312539266,0.09705118640507221,0.5180935127541716,0.7483801287323139,0.18695051894730652,0.7852080364128909,0.5214964128083648,2
0.6101092635230594,0.9316571333901205,0.8757709431176732,0.8609166059818951,0.11039710975970615,0.7655105498440351,1.1573523015504124,0.6320462947135315,0.9027543754352678,0.5846649939284414,0.586006972788032,0.33475679520374524,0.15348929231034353,0.2558863707858935,0.8787680304021783,0.27975019620639197,0.9564518077263275,0.28010585210438155,0.8025949848170811,0.6483121546938292,3
0.14982259500523054,0.14535960025558942,0.24655553770686392,0.0480762831529625,0.9973436443705904,0.8715986712487516,1.0831750245958915,0.9205608625319862,0.8073299986534014,0.8019038191658333,0.17780373748949285,0.1681437738170929,0.616161069837951,0.664923988621898,0.4258179014929758,0.30509587642079394,0.24732851419646074,0.7028977159160504,0.015748942367813115,-0.06577014769083607,2
0.7634646266766162,0.627944863309718,0.8564829925846718,0.363329460818952,0.06554633026206327,0.6904702208505693,0.1768725652446954,0.4860946218674163,0.1931988416064137,-0.08813802716170348,0.6967654165471477,1.0326966884640898,0.12484603914572438,0.6132658607566898,0.06410835428414305,1.039957285283171,0.33002280865967226,-0.04906074356030349,0.16874363518432078,0.9960492272871029,3
0.9601444750369837,0.13787805109196272,0.7870534029803755,0.6026999054153297,0.33683952470497763,0.22207403598245493,0.7674892966218977,0.6351461797776321,0.3861468106488211,-0.025615119531990138,0.18970473322828646,0.986051956900563,0.5345974967207603,0.3616399470830289,0.801768044178263,0.9619372745560957,0.6366302883555739,0.43621795522035633,0.6724748680848839,0.401536698838366,3
1.0559829477078608,0.6755713637655919,0.03379034880795234,0.3952481558703187,0.15371603986686486,0.6174212694865164,0.20535141341180907,0.06405224598900591,0.13923671338442034,0.3151127335899786,0.2377809290409609,0.22968225435383127,0.259424849702504,-0.015158548835959101,0.900483866220381,0.4605360397064592,0.7470783411005317,0.7908826093517802,0.5917130410049996,0.21317394965011613,4
0.12144871850828652,0.8522910461323054,0.055048300799603045,0.07483532659016444,1.00279560964902,0.5467318907973319,0.3098943221219449,0.914591530772376,0.4528524381239837,0.04401501389575141,0.7310667070953005,0.2428364324251065,0.46127511010196726,0.1407152856257759,0.48805943765524645,0.25969356284215805,0.09523298624041196,0.6538916485831227,0.6746040465465364,0.11144823987689845,1
0.2004864528409871,0.08312814094526383,0.6961739789448325,0.6445124655635919,0.8450431045325002,0.3953767077893916,0.9477040326707136,1.018953160614597,-0.07474260589542428,0.7370426774009701,0.13917263491036025,0.33190520890801367,0.5986204760509675,0.7420508663153729,0.5523569762578947,1.0657784609166796,0.8407756289030724,0.12508314329576228,0.8239467201329373,0.4836188983991729,3
0.2342237656573143,0.18790667957512858,0.8023802870621417,1.0137649984308692,0.907311120316101,1.0517576851008759,0.5530164573369994,0.3068548859414413,0.1609538370077694,0.4958215641398993,0.13997903861994415,0.2897043806945508,0.38374807280320755,0.6010159838447338,0.17524094702906057,0.03997356901115305,-0.045998441051745165,0.6674404675680606,0.5119635335180206,0.8893037699034692,1
0.8366557015745404,0.6413487305702348,0.5929635981952953,0.3772424317002101,1.068231318670622,0.247436360326029,0.5423124778245569,-0.005906704900144832,0.057939731897694725,0.41072765466845246,1.0248351678774588,0.19490469149907158,0.22447158156016556,0.23590008530352857,0.6783276177840997,0.5457998165576116,0.7813315575694515,0.7171226574592975,0.748635322539961,0.5524375982128145,3
0.011776328568689771,0.1460882138870545,0.128767668358111,0.29098617021666584,0.3840785535854496,0.7808155371156381,0.6079047666178274,0.6680693732761976,0.12172530655969765,0.4584419550646851,0.09625488500018986,0.023832598093436574,0.7273754888825099,0.9146067537843244,0.8065012651667213,0.10815163655536364,0.37828723532312813,0.05208162369644748,0.2864267569804101,0.39219922151751485,3
